date,Mkt-RF,SMB,HML,RMW,CMA,RF,Mom,ILLIQ
2021-03-30,-0.0002,0.0183,0.01,-0.0026,-0.002,0.0,0.03254572571395008,0.0003833825593758614
2021-03-31,0.0063,0.0058,-0.0231,-0.011699999999999999,-0.0027,0.0,0.014695067114578988,0.004998911907878809
2021-04-01,0.0127,0.0021,-0.0002,-0.0069,-0.0049,0.0,0.007329717322348763,-0.003747282065271692
2021-04-05,0.0127,-0.0069,-0.0072,0.009899999999999999,0.001,0.0,-0.009253034662724962,-0.0036860098564281928
2021-04-06,0.0001,-0.0033,0.001,-0.0011,-0.0027,0.0,0.005579192789750149,0.008923894677947542
2021-04-07,-0.0012,-0.0154,0.003,0.0069,-0.001,0.0,-0.013620327927993718,-0.012032267135348074
2021-04-08,0.0062,0.0027,-0.0116,-0.0054,-0.0038,0.0,0.009833449612670707,0.010166721249988858
2021-04-09,0.006500000000000001,-0.0062,0.0013,0.0079,0.0014000000000000002,0.0,-0.003991094925105926,-0.014372354765619613
2021-04-12,-0.0005,-0.0046,0.0058,0.0073,-0.0034000000000000002,0.0,-0.0029645643028118175,-0.0019658992279958467
2021-04-13,0.0040999999999999995,-0.0078000000000000005,-0.0158,-0.0106,-0.0039000000000000003,0.0,0.002384412249560183,0.0018921780562318785
2021-04-14,-0.0034999999999999996,0.011699999999999999,0.014199999999999999,0.0002,0.0068000000000000005,0.0,0.005990938853073631,0.007839236369582446
2021-04-15,0.0104,-0.0078000000000000005,-0.0118,0.001,-0.0054,0.0,-0.01322734578122084,-0.003948260172328179
2021-04-16,0.0027,-0.0019,0.0064,0.008199999999999999,0.0018,0.0,-0.002372829445746817,0.002263362692194579
2021-04-19,-0.0073,-0.0066,0.0078000000000000005,0.0073,0.0043,0.0,-0.013204516326855775,-0.0014968505475517688
2021-04-20,-0.009399999999999999,-0.0137,-0.015700000000000002,0.0039000000000000003,-0.0048,0.0,-0.029606397076737012,0.0012725214180701616
2021-04-21,0.0111,0.0152,0.0011,-0.0046,0.0009,0.0,0.025754074169025008,0.00201324810969396
2021-04-22,-0.0077,0.0063,-0.0078000000000000005,-0.002,-0.002,0.0,-0.0006113891009950582,0.003945038848213786
2021-04-23,0.0126,0.0076,0.006999999999999999,-0.0034000000000000002,0.0005,0.0,0.022484753640739905,0.004734042794541876
2021-04-26,0.0043,0.0079,-0.0048,-0.012,-0.0007000000000000001,0.0,0.016182050782841934,0.00241936584398297
2021-04-27,-0.0003,0.0008,0.0086,0.0054,0.0004,0.0,0.0026742021990057746,0.0033992378467120827
2021-04-28,-0.0006,0.0029,0.002,-0.003,-0.0034000000000000002,0.0,-6.8120391119421e-05,0.011902670413159438
2021-04-29,0.0039000000000000003,-0.0076,0.010700000000000001,0.0134,-0.0022,0.0,-0.009352577403498739,-0.00541053137145129
2021-04-30,-0.0083,-0.0051,-0.0032,0.0012,-0.0044,0.0,-0.0074591269857178805,-0.003168715120842249
2021-05-03,0.0017000000000000001,0.0075,0.017,0.0105,0.0108,0.0,0.003066154913354678,-0.0009634086501486192
2021-05-04,-0.0089,-0.0025,0.0199,0.011000000000000001,0.006,0.0,0.0013897652977712018,-0.024500936484398078
2021-05-05,-0.0005,-0.0016,0.013300000000000001,0.006500000000000001,0.0064,0.0,0.005076998902453938,0.005824200299255181
2021-05-06,0.0048,-0.0053,0.0121,0.0124,0.0059,0.0,-0.009740008754320633,-0.006381970012923614
2021-05-07,0.0084,0.0046,-0.001,-0.0024,0.0014000000000000002,0.0,0.013432160189321776,0.0014848563697896968
2021-05-10,-0.013600000000000001,-0.0129,0.0169,0.011699999999999999,0.0074,0.0,-0.024053595824140954,-0.0010380265573759727
2021-05-11,-0.0063,0.0068000000000000005,-0.0086,-0.008199999999999999,-0.0008,0.0,0.0006069807573245078,0.00425371333210587
2021-05-12,-0.023399999999999997,-0.011399999999999999,0.006999999999999999,-0.0028000000000000004,0.0013,0.0,-0.02856393994146784,-0.004817242445309773
2021-05-13,0.0102,0.0046,0.011399999999999999,0.0139,0.0036,0.0,0.0026857102939006083,0.0005077027322064002
2021-05-14,0.0181,0.0097,-0.0014000000000000002,-0.0024,-0.0002,0.0,0.020742722164466168,0.004921471431470628
2021-05-17,-0.0024,0.0073,0.008199999999999999,0.0001,0.005699999999999999,0.0,0.007333615280207579,0.0015855304659450013
2021-05-18,-0.0069,0.0004,-0.0092,-0.0102,-0.0044,0.0,-0.004735289165749369,0.005398491058825301
2021-05-19,-0.0034000000000000002,-0.0052,-0.0045000000000000005,-0.0018,-0.0033,0.0,-0.01018700927614672,0.003281741158243741
2021-05-20,0.0115,-0.005,-0.013999999999999999,-0.0084,-0.0051,0.0,-0.00331817665217645,0.001627740166774327
2021-05-21,-0.0004,0.0045000000000000005,0.0098,-0.0012,-0.0007000000000000001,0.0,0.0061912098557803455,-0.00031533807897442343
2021-05-24,0.009899999999999999,-0.0048,-0.0067,0.0027,-0.0031,0.0,0.00758127224251353,0.0007828440172458467
2021-05-25,-0.003,-0.0087,-0.012,0.0022,-0.0019,0.0,-0.0038245907335758386,-0.0023823338514745657
2021-05-26,0.004699999999999999,0.0179,0.0055000000000000005,-0.0055000000000000005,0.0015,0.0,0.025489638896848035,0.006598807086412288
2021-05-27,0.0028000000000000004,0.0108,0.0095,-0.0027,0.0029,0.0,0.021894421685347283,0.0026819953766435162
2021-05-28,0.0004,-0.0036,-0.0032,-0.002,-0.0040999999999999995,0.0,-0.005971072229227796,0.004976030866205208
2021-06-01,0.0003,0.014199999999999999,0.0143,0.0029,0.0042,0.0,0.017993236163120912,0.0037016273177992174
2021-06-02,0.0012,-0.0021,0.0034000000000000002,-0.0008,0.0068000000000000005,0.0,-0.007217418223526395,0.012139870552297344
2021-06-03,-0.0053,-0.0025,0.0073,0.0040999999999999995,0.0031,0.0,-0.00980819690526858,-0.004745802040222704
2021-06-04,0.0089,-0.006,-0.009000000000000001,-0.0013,-0.0021,0.0,-0.0007999106949794516,0.008623953244359963
2021-06-07,0.0015,0.0125,-0.0091,-0.0098,-0.0024,0.0,0.00923055858583446,0.007487137304950661
2021-06-08,0.0019,0.0108,-0.0031,0.0006,-0.0005,0.0,0.008096459482307496,5.714364005125934e-05
2021-06-09,-0.003,-0.0045000000000000005,-0.0084,0.0016,0.0016,0.0,-0.015478619643106518,-0.001763387438565207
2021-06-10,0.004,-0.0134,-0.0203,-0.0053,-0.0109,0.0,-0.02611026439004082,0.006372747616720999
2021-06-11,0.0037,0.0070999999999999995,0.0018,0.0005,-0.0002,0.0,0.009234020828591868,-0.004566608629743968
2021-06-14,0.0015,-0.0075,-0.016200000000000003,-0.0058,-0.0049,0.0,-0.016086800996063695,0.0006790812931774756
2021-06-15,-0.003,0.0023,0.013000000000000001,0.0069,0.0012,0.0,0.0036393231216367366,0.0004849962415395563
2021-06-16,-0.0045000000000000005,0.0043,0.0019,-0.0034000000000000002,-0.0024,0.0,0.005558524665707517,0.002209687988277514
2021-06-17,0.0001,-0.013500000000000002,-0.026156,-0.0068000000000000005,-0.011000000000000001,0.0,-0.02924985428341008,-0.0006035553205301974
2021-06-18,-0.012199999999999999,-0.008,-0.014499999999999999,-0.0042,-0.0069,0.0,-0.011105316411308994,0.0016790254708362621
2021-06-21,0.013500000000000002,0.0083,0.0104,0.0040999999999999995,0.0034000000000000002,0.0,0.018914184867604742,-0.0050439877754925415
2021-06-22,0.0058,-0.0009,-0.0046,0.0019,0.0024,0.0,0.0030765416432277154,0.00018745409723874666
2021-06-23,0.0001,0.005,-0.0028000000000000004,-0.0048,-0.0023,0.0,0.012989265904903924,0.0011838980860448232
2021-06-24,0.0069,0.0074,0.0025,-0.0038,0.0024,0.0,0.010407074124503207,0.00031841933045626295
2021-06-25,0.0032,-0.0051,0.0044,-0.0013,0.0004,0.0,-0.006771467244201823,-0.009558908095572213
2021-06-28,0.0022,-0.0084,-0.0159,-0.0051,-0.0013,0.0,-0.005773015702266326,-0.0001514815962882594
2021-06-29,0.0,-0.0040999999999999995,-0.0028000000000000004,0.0032,0.0039000000000000003,0.0,-0.0014782662844692593,8.237508648457415e-05
2021-06-30,0.0007000000000000001,0.0012,0.0077,0.0073,0.0062,0.0,0.009831162357662194,-0.005063957046196565
2021-07-01,0.0043,0.004,0.0040999999999999995,0.0001,0.0042,0.0,-0.00027055320252006125,-0.0003518452924126396
2021-07-02,0.005600000000000001,-0.0152,-0.0072,0.0067,-0.0015,0.0,-0.015906937648636765,-0.002458428137330569
2021-07-06,-0.0028000000000000004,-0.0104,-0.02,0.005699999999999999,-0.0070999999999999995,0.0,-0.023467536729369225,0.004338814986856828
2021-07-07,0.0009,-0.0086,0.0008,0.0148,0.0033,0.0,-0.014743012781642433,-0.003927908737917299
2021-07-08,-0.0086,-0.0001,-0.0077,-0.0022,-0.0003,0.0,-0.005098216679455614,0.004076403876357317
2021-07-09,0.0125,0.0084,0.015700000000000002,-0.0018,0.0036,0.0,0.02373030912725256,-0.007281653859645888
2021-07-12,0.0023,-0.0002,0.0058,0.003,-0.0029,0.0,0.009960396316225766,0.0013854196224218776
2021-07-13,-0.005600000000000001,-0.012199999999999999,-0.0042,0.0070999999999999995,0.0013,0.0,-0.01826464665874236,-0.0027500671287600895
2021-07-14,-0.0026,-0.011699999999999999,0.0034000000000000002,0.0148,0.006,0.0,-0.01798096866506294,-0.0030580819946676926
2021-07-15,-0.0038,-0.0026,0.0079,0.0034000000000000002,-0.0007000000000000001,0.0,-0.005614164260318406,-0.0022463955701680425
2021-07-16,-0.0077,-0.0038,-0.0128,0.0012,-0.0083,0.0,-0.02018126025621869,0.004010907362859659
2021-07-19,-0.014199999999999999,0.0004,-0.0175,-0.0043,-0.011200000000000002,0.0,-0.01027839125187875,0.00808124178494172
2021-07-20,0.0169,0.0084,0.0016,-0.005600000000000001,0.0038,0.0,0.01979925618575566,-0.005969106440053613
2021-07-21,0.0095,0.0070999999999999995,0.008100000000000001,-0.0098,0.0006,0.0,0.02353300193011176,0.0005339760680146504
2021-07-22,0.0009,-0.0155,-0.0101,0.005,-0.0038,0.0,-0.015268524027618543,-2.3511984304612574e-05
2021-07-23,0.0098,-0.0032,-0.0048,0.0048,-0.0036,0.0,-0.001569554415184698,-0.005975856770310944
2021-07-26,0.0018,0.0009,0.0134,0.0027,0.0088,0.0,0.01307929621250122,-0.002716220746669023
2021-07-27,-0.0066,-0.0045000000000000005,0.0058,0.0045000000000000005,0.0011,0.0,-0.011425360652379146,-0.0020958051598631683
2021-07-28,0.0027,0.0121,-0.0066,-0.0143,-0.0073,0.0,0.009128895214865632,0.00112037372719653
2021-07-29,0.0040999999999999995,0.0022,0.009399999999999999,0.008199999999999999,0.0052,0.0,0.010800701698906984,-0.004701471567724818
2021-07-30,-0.006500000000000001,-0.0008,-0.0017000000000000001,0.005600000000000001,0.0039000000000000003,0.0,-0.001340279278655853,0.0028290361791966354
2021-08-02,-0.0012,-0.0012,-0.0040999999999999995,-0.0006,-0.0031,0.0,-0.002030039061917929,0.01609018462390612
2021-08-03,0.0073,-0.004,0.0092,0.0064,0.002,0.0,0.005225663273620349,-0.011366573048598415
2021-08-04,-0.0039000000000000003,-0.0095,-0.0158,-0.0036,-0.0109,0.0,-0.009382049807795247,-0.010850164967754436
2021-08-05,0.0074,0.0106,-0.0009,-0.0131,-0.0043,0.0,0.01230658526451259,-0.006256026520764202
2021-08-06,0.0009,0.0046,0.019,0.006,0.0033,0.0,0.010773370035416667,-0.0006470196437756226
2021-08-09,0.0001,-0.0045000000000000005,-0.0027,-0.0062,-0.0054,0.0,0.004187125163030526,0.004044084348768847
2021-08-10,0.0006,0.0036,0.018500000000000003,0.0073,0.009000000000000001,0.0,0.009470303284937573,-0.008496435373891005
2021-08-11,0.0019,0.0029,0.0141,0.0088,0.005,0.0,0.0011188115657679897,-0.005945319788983428
2021-08-12,0.0024,-0.0069,-0.0039000000000000003,0.0006,0.001,0.0,-0.00032023503811930403,-0.00513010632280968
2021-08-13,0.0,-0.0095,-0.0024,0.006999999999999999,-0.0001,0.0,-0.013106439210911668,0.0017271054026790484
2021-08-16,-0.0005,-0.0086,0.0004,0.0148,0.0016,0.0,-0.008331836978564332,-0.010592813506914128
2021-08-17,-0.008,-0.0049,-0.0012,-0.003,0.001,0.0,-0.014936598700243046,-0.000811210234671711
2021-08-18,-0.0095,0.0011,-0.0017000000000000001,-0.0029,-0.0067,0.0,0.004404590079564922,0.0020717679979600718
2021-08-19,-0.0015,-0.0095,-0.0083,0.0139,-0.0046,0.0,-0.014116596115509661,0.0008195503481462194
2021-08-20,0.0092,0.0085,-0.004699999999999999,-0.0038,-0.003,0.0,0.004339478734668442,-0.0017693111553227356
2021-08-23,0.0108,0.0076,-0.0084,-0.0143,-0.0006,0.0,0.008465022059246836,-0.0019092438152736304
2021-08-24,0.0040999999999999995,0.0040999999999999995,0.0036,-0.0073,0.0008,0.0,0.011757620201760239,0.011716415951630739
2021-08-25,0.0026,0.0005,0.0037,-0.0040999999999999995,-0.0002,0.0,0.008068494835414509,0.0010493464500378983
2021-08-26,-0.006500000000000001,-0.0043,-0.0033,-0.0006,-0.0016,0.0,-0.005767703831486977,-0.003811959562916541
2021-08-27,0.010700000000000001,0.016399999999999998,0.0031,-0.0070999999999999995,0.0014000000000000002,0.0,0.016468638958826564,0.006793246186970201
2021-08-30,0.0034999999999999996,-0.0069,-0.013600000000000001,0.0066,0.0013,0.0,-0.017474221813475327,0.0031431672530324237
2021-08-31,-0.0013,0.0046,-0.0005,-0.0046,-0.0022,0.0,-0.0007568095645258525,-0.003326563178716029
2021-09-01,0.0011,0.0039000000000000003,-0.009300000000000001,-0.0042,-0.0037,0.0,-0.006485367449836311,0.003758707044498751
2021-09-02,0.0036,0.0021,-0.0004,-0.0043,0.0058,0.0,0.0027853052238878133,-0.009924140267262026
2021-09-03,-0.0001,-0.0055000000000000005,-0.0027,0.0004,-0.0028000000000000004,0.0,-0.0004049113412961979,0.0010518400883896232
2021-09-07,-0.0036,-0.0037,-0.0008,-0.0059,0.0017000000000000001,0.0,0.0007226693018709191,0.011223348271982323
2021-09-08,-0.0034000000000000002,-0.0074,0.0008,0.0075,0.0019,0.0,-0.012472568976450365,-0.014031173334837175
2021-09-09,-0.0027,0.0025,0.0009,-0.0079,-0.0031,0.0,0.010130798465614672,-0.005345445763680592
2021-09-10,-0.0076,-0.0003,0.0003,0.0021,-0.004699999999999999,0.0,-0.002700140041883002,0.012474980790741035
2021-09-13,0.0014000000000000002,0.0022,0.013300000000000001,0.0021,0.009899999999999999,0.0,0.0036667376188954876,-0.006554607339183021
2021-09-14,-0.0066,-0.0067,-0.0097,0.0044,-0.004699999999999999,0.0,-0.006129778592621479,0.009235048347136222
2021-09-15,0.0088,0.0012,0.006500000000000001,-0.0024,0.0048,0.0,0.0121646897668965,-0.01353624751261458
2021-09-16,-0.0003,-0.0008,-0.005600000000000001,-0.0040999999999999995,-0.005600000000000001,0.0,-0.0028063151986443572,-0.0029660299697161496
2021-09-17,-0.0072,0.0097,-0.0005,-0.0064,-0.0044,0.0,-0.0038574233924595627,0.0002778540376040307
2021-09-20,-0.0187,-0.005699999999999999,0.0021,0.0076,0.0027,0.0,-0.008817428279098767,-0.00950222404568631
2021-09-21,0.0005,0.0025,-0.0067,-0.0044,-0.0033,0.0,0.0008431387240986114,0.008148164592071301
2021-09-22,0.01,0.0014000000000000002,0.0054,-0.0052,0.0048,0.0,0.014998830526226626,-0.0006346209547064929
2021-09-23,0.0128,0.0046,0.009300000000000001,-0.0101,0.002,0.0,0.014619383260060646,0.009173936425808967
2021-09-24,0.0008,-0.0039000000000000003,0.006999999999999999,0.005699999999999999,0.0026,0.0,0.0022763338409825824,-0.008243540346754851
2021-09-27,-0.001,0.017,0.024399999999999998,-0.0027,0.0073,0.0,0.01853374934751366,0.003621952373513781
2021-09-28,-0.0218,-0.0001,0.0175,0.0084,0.0108,0.0,-0.002602292273376049,-0.002230439363483777
2021-09-29,0.0003,-0.002,0.008100000000000001,0.0116,0.0032,0.0,-0.004034530259261423,-0.008511970083238578
2021-09-30,-0.0102,0.0007000000000000001,-0.0077,-0.0121,-0.0036,0.0,-0.0026845874759942358,0.006128383125133046
2021-10-01,0.011000000000000001,0.004699999999999999,0.005,-0.001,0.006,0.0,0.009003726793582915,-0.0010515559936414374
2021-10-04,-0.0143,0.004,0.0233,0.0069,0.0109,0.0,0.007293008249731037,-0.0032859527034290494
2021-10-05,0.0105,-0.005699999999999999,-0.0005,-0.0007000000000000001,-0.003,0.0,0.004105214440908896,-0.0066630204475599504
2021-10-06,0.0033,-0.009899999999999999,-0.005,0.0034000000000000002,-0.0067,0.0,-0.013740611092634695,-0.005336709354563533
2021-10-07,0.0101,0.0045000000000000005,-0.0016,-0.0008,0.0005,0.0,0.007659720243506257,-0.0012441558421359923
2021-10-08,-0.0027,-0.0045000000000000005,0.011200000000000002,0.0009,0.0062,0.0,0.0009737660060664761,-0.0016543321020531946
2021-10-11,-0.0072,0.0021,-0.0027,-0.0003,0.0029,0.0,0.0005745660915869005,0.003585475606571534
2021-10-12,-0.0006,0.0055000000000000005,-0.0043,-0.0088,-0.0026,0.0,0.000652193418610169,0.002918323420607268
2021-10-13,0.0043,-0.0009,-0.0105,-0.004699999999999999,-0.0077,0.0,-0.007133615261370278,0.004387465205443533
2021-10-14,0.0166,-0.0037,-0.0027,-0.0001,-0.0012,0.0,-0.0010992456335080956,-0.0038343561466130886
2021-10-15,0.0063,-0.0113,0.003,0.0038,-0.0005,0.0,-0.002612978260254149,-0.0037567817455584737
2021-10-18,0.0040999999999999995,-0.0042,0.0,0.005600000000000001,-0.0006,0.0,0.012004299443551353,-0.0022534682132581
2021-10-19,0.0070999999999999995,-0.0046,-0.0025,-0.0017000000000000001,0.0009,0.0,-0.009707666388941197,-0.005198710342078724
2021-10-20,0.0034000000000000002,0.0022,0.011899999999999999,0.0029,0.0052,0.0,0.004355852929668845,-0.0016672250183682692
2021-10-21,0.0037,0.0004,-0.0096,0.0033,-0.0062,0.0,-0.0018241133626712672,-0.0005846494144595509
2021-10-22,-0.0025,0.0001,0.0101,0.0044,0.0046,0.0,0.0052328673844341846,-0.0017310552240553674
2021-10-25,0.0058,0.0037,-0.0014000000000000002,-0.0042,-0.0037,0.0,0.013390503138505826,-0.0007987368234507485
2021-10-26,0.0004,-0.0077,-0.0031,-0.0036,-0.0015,0.0,-0.005956215847736888,0.0013300222807416137
2021-10-27,-0.0076,-0.0095,-0.011899999999999999,0.0085,-0.0060999999999999995,0.0,-0.007416013887806742,0.001655269793922335
2021-10-28,0.011399999999999999,0.008199999999999999,-0.0049,-0.003,-0.0017000000000000001,0.0,0.009277455684909475,-0.0015962555704481258
2021-10-29,0.0022,0.0014000000000000002,-0.0083,0.005699999999999999,-0.0078000000000000005,0.0,0.004156601781651625,0.0007653500460113958
2021-11-01,0.0051,0.019451999999999973,0.0045000000000000005,-0.0113,0.0002,0.0,0.01897601905925836,0.0027560012227937332
2021-11-02,0.0024,-0.0032,-0.0054,0.0043,0.0014000000000000002,0.0,-0.0026027907105675447,-0.0011896909339612753
2021-11-03,0.008,0.0144,-0.0013,0.002,-0.0039000000000000003,0.0,0.002307499784032243,-0.0007597815884155656
2021-11-04,0.0039000000000000003,-0.0028000000000000004,-0.013600000000000001,0.0066,-0.0072,0.0,-0.009366872145735762,0.0022592605047781983
2021-11-05,0.0038,0.0078000000000000005,0.012,0.0001,0.013000000000000001,0.0,0.013473463403128973,-0.0008192104085901135
2021-11-08,0.0018,0.0001,0.0008,-0.0049,-0.0007000000000000001,0.0,0.00526770480600006,-0.0005243056941633362
2021-11-09,-0.0034999999999999996,-0.0014000000000000002,0.0045000000000000005,0.0058,0.0028000000000000004,0.0,-0.00879872612896247,-0.001904125704610022
2021-11-10,-0.010700000000000001,-0.003,0.009300000000000001,0.0138,-0.0007000000000000001,0.0,-0.008660094172822453,-0.0011325722983336148
2021-11-11,0.0024,0.0063,0.0033,0.0013,0.001,0.0,0.013253482363587608,0.0005966588065336065
2021-11-12,0.0074,-0.0045000000000000005,-0.0091,0.004,-0.003,0.0,-0.006134061987719841,-0.001462663835139692
2021-11-15,-0.0002,-0.0046,0.0069,0.0055000000000000005,0.0048,0.0,-0.002220297761276598,-0.0021605206251017646
2021-11-16,0.005,-0.0017000000000000001,-0.0070999999999999995,0.0018,-0.006500000000000001,0.0,0.0008077612090044749,0.0010179101493269544
2021-11-17,-0.004699999999999999,-0.0064,-0.0025,0.008199999999999999,0.0016,0.0,-0.0032133320967293005,-0.00016043360025959873
2021-11-18,0.0006,-0.0076,-0.0007000000000000001,0.0127,-0.0009,0.0,0.006015932984227173,-0.0034620246833530566
2021-11-19,-0.002,-0.004,-0.0128,0.0106,-0.006,0.0,-0.004659667557084034,0.0025608378099927706
2021-11-22,-0.0060999999999999995,0.0004,0.0277,0.0125,0.013083999999999993,0.0,0.012358743000295706,-0.005521585417728617
2021-11-23,-0.0003,-0.0019,0.0174,0.0023,0.0115,0.0,0.0032698359696053734,-0.006661625258039169
2021-11-24,0.003,-0.0014000000000000002,-0.0086,-0.0052,-0.002,0.0,-0.0012077185781546249,0.0007400963239767569
2021-11-26,-0.0223,-0.0126,-0.009399999999999999,0.0027,-0.006,0.0,-0.013876175820457724,0.0055595495756960624
2021-11-29,0.0111,-0.0132,-0.0076,0.004,-0.0032,0.0,0.005688311163094782,-0.00646363532883745
2021-11-30,-0.0195,0.0017000000000000001,-0.011399999999999999,-0.0012,0.0042,0.0,-0.003314174793195067,0.008605355001557206
2021-12-01,-0.0161,-0.0046,0.0108,0.0148,0.0076,0.0,-0.0025542618412880943,0.002243220054320887
2021-12-02,0.0151,0.009899999999999999,0.0127,-0.0067,0.0004,0.0,0.0039521824068284115,-0.009776395890329706
2021-12-03,-0.0121,-0.0087,0.010700000000000001,0.0148,0.01,0.0,-0.013383817558258133,-0.0021873909544539195
2021-12-06,0.011899999999999999,0.0084,0.0060999999999999995,0.0008,0.0063,0.0,-0.0052014715988729894,-0.006666591923119981
2021-12-07,0.0222,-0.0016,-0.018000000000000002,-0.0143,-0.0045000000000000005,0.0,0.005126505493315429,0.0021270143886784054
2021-12-08,0.004699999999999999,0.0034000000000000002,-0.008199999999999999,-0.0095,0.002,0.0,-0.005637119160464454,0.003645120041703233
2021-12-09,-0.010700000000000001,-0.0105,0.0154,0.014199999999999999,0.0098,0.0,-0.001345798952213938,-0.0038274029400059886
2021-12-10,0.006999999999999999,-0.0088,0.0052,0.0138,0.0076,0.0,0.004955646083633097,-0.007021774505595079
2021-12-13,-0.0104,-0.0029,-0.0098,0.003,-0.0032,0.0,-0.022662245925410402,0.00035814313901599403
2021-12-14,-0.0076,-0.0034999999999999996,0.0163,0.0038,0.0017000000000000001,0.0,-0.0009016889788526026,-0.0023523851002888495
2021-12-15,0.016200000000000003,0.0002,-0.0191,0.0004,-0.0036,0.0,0.0004879046595683131,0.0001714856449625754
2021-12-16,-0.012,-0.0085,0.0277,0.0062,0.0066,0.0,-0.00893038188821213,-0.0023529168425896665
2021-12-17,-0.006500000000000001,0.0148,-0.0233,-0.0143,-0.0038,0.0,-0.015421016444941451,0.00918863469892207
2021-12-20,-0.0127,-0.0023,-0.004,0.0004,0.0015,0.0,-0.005839073167446852,0.0017957474882878436
2021-12-21,0.0206,0.0067,0.002,-0.0108,-0.002,0.0,0.008821618325322128,-0.004301474470495014
2021-12-22,0.0097,0.0018,-0.0036,0.0034000000000000002,0.0007000000000000001,0.0,0.009257100697214613,-0.003243843974387057
2021-12-23,0.0070999999999999995,0.0029,-0.0048,-0.0036,-0.0039000000000000003,0.0,0.0008218682612083155,0.003205504371175236
2021-12-27,0.012199999999999999,-0.0014000000000000002,0.0031,0.0098,0.0048,0.0,0.019190389181810884,-0.0049109297320994475
2021-12-28,-0.0027,-0.004,0.008,0.0084,0.0021,0.0,-0.005340809317145345,-0.0025814340838416095
2021-12-29,0.0006,-0.0003,0.0017000000000000001,0.006999999999999999,0.0,0.0,0.00421074464734364,-9.760285300150875e-05
2021-12-30,-0.0015,0.0008,-0.0040999999999999995,-0.0083,-0.0040999999999999995,0.0,-0.011245966053264483,0.002662165646974226
2021-12-31,-0.0031,0.0018,0.0053,0.0036,0.004,0.0,0.005933439078726841,0.001944206661122324
2022-01-03,0.0073,0.0042,0.008,-0.011699999999999999,0.0059,0.0,-0.007226109981666213,-0.00023014073912952689
2022-01-04,-0.0029,-0.0008,0.0277,0.0063,0.013083999999999993,0.0,0.00958829919510364,-0.0018260756639407244
2022-01-05,-0.022799999999999997,-0.009399999999999999,0.0259,0.0139,0.0125,0.0,-0.0051829236282547216,0.0008657294104332872
2022-01-06,0.0,0.0038,0.0175,-0.005600000000000001,-0.0001,0.0,0.012326650093498173,-0.0035593320590985847
2022-01-07,-0.0048,-0.0096,0.0202,-0.0012,0.0085,0.0,-0.005727075735257112,-0.00022352009940825642
2022-01-10,-0.0015,-0.003,-0.0028000000000000004,-0.0005,-0.0037,0.0,-0.003747026129709864,-0.0017558344084790197
2022-01-11,0.011000000000000001,-0.002,-0.0028000000000000004,-0.0125,0.0037,0.0,-0.0025549896253831404,-0.0004062376389001683
2022-01-12,0.0012,-0.0086,0.0051,0.0077,0.0027,0.0,0.010211847335267967,-0.0022477628814750092
2022-01-13,-0.015700000000000002,0.0086,0.024,0.0116,0.0102,0.0,0.005751818514247286,-0.0011715979819371582
2022-01-14,0.0008,0.0004,0.0055000000000000005,-0.0085,0.0049,0.0,-0.0006709999288696232,-0.0019099317728916206
2022-01-18,-0.0208,-0.009000000000000001,0.013600000000000001,0.008,0.0097,0.0,0.0005425469181276072,-0.00011538260302371844
2022-01-19,-0.0101,-0.0036,-0.0067,0.0024,0.0009,0.0,-0.007448283952294402,0.0035217232136589404
2022-01-20,-0.011399999999999999,-0.0084,-0.0023,-0.003,0.0012,0.0,-0.0083529930069218,0.0013391225169455054
2022-01-21,-0.021,0.0038,0.0048,0.0103,0.0049,0.0,0.006106481841227916,0.0021626022759554647
2022-01-24,0.0053,0.0175,-0.0024,-0.0007000000000000001,-0.0066,0.0,0.007078546405909866,-0.007929780634167053
2022-01-25,-0.0143,-0.002,0.0277,-0.008,0.013083999999999993,0.0,0.0076178553899115715,0.0021392287728434767
2022-01-26,-0.003,-0.0106,0.0009,0.0043,-0.0004,0.0,0.009895120258934593,-0.0023389991780825314
2022-01-27,-0.0079,-0.0146,0.0078000000000000005,0.0106,0.009300000000000001,0.0,-0.0012408083614695638,-0.0036062873231976333
2022-01-28,0.0245,-0.0060999999999999995,-0.0208,0.0016,0.0021,0.0,-0.01005942815460811,-0.006491343360237618
2022-01-31,0.023399999999999997,0.0070999999999999995,-0.026156,-0.0143,-0.0134,0.0,-0.020273902294279573,0.0005722438368697541
2022-02-01,0.0087,0.0012,0.0066,-0.010700000000000001,0.0038,0.0,0.0017868958161269747,0.0009922829287274488
2022-02-02,0.0048,-0.0159,0.0072,0.0148,0.0049,0.0,0.018916307887522854,-0.002182279491904539
2022-02-03,-0.024900000000000002,0.0045000000000000005,0.0217,0.0042,0.013083999999999993,0.0,0.018733729714206806,0.00634551098458885
2022-02-04,0.0089,-0.0028000000000000004,-0.006,-0.0143,-0.0111,0.0,-0.024979212404219707,-0.0026005903450514317
2022-02-07,-0.0025,0.0066,0.0023,-0.006999999999999999,-0.0001,0.0,-0.0008509671774191208,0.004970826834786094
2022-02-08,0.0102,0.0073,-0.0027,0.009300000000000001,-0.0045000000000000005,0.0,0.0006131559140858628,-0.002096638823692548
2022-02-09,0.0161,0.0002,-0.0195,-0.0109,-0.0023,0.0,-0.015800919537353582,-0.0009269541999131093
2022-02-10,-0.0169,0.0003,0.0123,-0.005600000000000001,0.0032,0.0,0.006199807768369968,0.005183209027194137
